AG006_Contig01	271452.0	not_secreted_protein	AG006_g58.t1
AG006_Contig01	273742.5	not_secreted_protein	AG006_g59.t1
AG006_Contig01	278073.5	not_secreted_protein	AG006_g60.t1
AG006_Contig01	286354.0	not_secreted_protein	AG006_g61.t1
AG006_Contig01	288031.0	secreted_protein	AG006_g62.t1
AG006_Contig01	291066.5	not_secreted_protein	AG006_g63.t1
AG006_Contig01	294406.5	not_secreted_protein	AG006_g64.t1
AG006_Contig01	296684.0	secreted_protein	AG006_g65.t1
AG006_Contig01	299159.0	not_secreted_protein	AG006_g66.t1
AG006_Contig01	301212.5	not_secreted_protein	AG006_g67.t1
AG006_Contig01	303269.5	not_secreted_protein	AG006_g68.t1
AG006_Contig01	305925.0	not_secreted_protein	AG006_g69.t1
AG006_Contig01	307152.0	secreted_protein	AG006_g70.t1
AG006_Contig01	308575.5	not_secreted_protein	AG006_g71.t1
AG006_Contig01	310764.5	not_secreted_protein	AG006_g72.t1
AG006_Contig01	312466.0	not_secreted_protein	AG006_g73.t1
AG006_Contig01	315157.0	not_secreted_protein	AG006_g74.t1
AG006_Contig01	317535.0	not_secreted_protein	AG006_g75.t1
AG006_Contig01	324727.5	secreted_protein	AG006_g76.t1
AG006_Contig01	328033.0	not_secreted_protein	AG006_g77.t1
AG006_Contig01	329706.5	not_secreted_protein	AG006_g78.t1
AG006_Contig01	332324.5	not_secreted_protein	AG006_g79.t1
AG006_Contig01	334899.0	not_secreted_protein	AG006_g80.t1
AG006_Contig01	337737.0	not_secreted_protein	AG006_g81.t1
AG006_Contig01	341212.5	not_secreted_protein	AG006_g82.t1
AG006_Contig01	344086.5	not_secreted_protein	AG006_g83.t1
AG006_Contig01	343646.5	not_secreted_protein	AG006_g84.t1
AG006_Contig01	349635.5	not_secreted_protein	AG006_g85.t1
AG006_Contig01	356128.5	not_secreted_protein	AG006_g86.t1
AG006_Contig01	357937.0	not_secreted_protein	AG006_g87.t1
AG006_Contig01	361454.5	not_secreted_protein	AG006_g88.t1
AG006_Contig01	362745.0	not_secreted_protein	AG006_g89.t1
AG006_Contig01	372859.0	not_secreted_protein	AG006_g90.t1
AG006_Contig01	377393.0	not_secreted_protein	AG006_g91.t1
AG006_Contig01	379472.0	not_secreted_protein	AG006_g92.t1
AG006_Contig01	384662.5	not_secreted_protein	AG006_g93.t1
AG006_Contig01	388927.5	not_secreted_protein	AG006_g94.t1
AG006_Contig01	391625.5	not_secreted_protein	AG006_g95.t1
AG006_Contig01	399733.5	not_secreted_protein	AG006_g96.t1
AG006_Contig01	404507.0	not_secreted_protein	AG006_g97.t1
AG006_Contig01	409566.5	not_secreted_protein	AG006_g98.t1
AG006_Contig01	409089.0	not_secreted_protein	AG006_g99.t1
AG006_Contig01	410492.5	not_secreted_protein	AG006_g100.t1
AG006_Contig01	417370.0	not_secreted_protein	AG006_g101.t1
AG006_Contig01	418291.5	not_secreted_protein	AG006_g102.t1
AG006_Contig01	419518.0	not_secreted_protein	AG006_g103.t1,AG006_g103.t2
AG006_Contig01	420377.0	not_secreted_protein	AG006_g104.t1
AG006_Contig01	423560.5	not_secreted_protein	AG006_g105.t1
AG006_Contig01	424545.5	not_secreted_protein	AG006_g106.t1
AG006_Contig01	431388.0	not_secreted_protein	AG006_g107.t1
AG006_Contig01	435143.0	not_secreted_protein	AG006_g108.t1
AG006_Contig01	438883.0	not_secreted_protein	AG006_g109.t1
AG006_Contig01	449019.5	not_secreted_protein	AG006_g110.t1
AG006_Contig01	452944.5	not_secreted_protein	AG006_g111.t1
AG006_Contig01	455754.0	not_secreted_protein	AG006_g112.t1
AG006_Contig01	457054.5	not_secreted_protein	AG006_g113.t1,AG006_g113.t2
AG006_Contig01	459419.0	not_secreted_protein	AG006_g114.t1
AG006_Contig01	474738.5	not_secreted_protein	AG006_g115.t1
AG006_Contig01	476911.0	not_secreted_protein	AG006_g116.t1
AG006_Contig01	478739.0	not_secreted_protein	AG006_g117.t1
AG006_Contig01	482742.5	not_secreted_protein	AG006_g118.t1,AG006_g118.t2
AG006_Contig01	486138.0	not_secreted_protein	AG006_g119.t1
AG006_Contig01	488067.0	not_secreted_protein	AG006_g120.t1
AG006_Contig01	488247.0	secreted_protein	SEC001948
AG006_Contig01	489432.5	not_secreted_protein	AG006_g121.t1
AG006_Contig01	492486.5	not_secreted_protein	AG006_g122.t1
AG006_Contig01	502455.5	not_secreted_protein	AG006_g123.t1
AG006_Contig01	510784.5	not_secreted_protein	AG006_g124.t1
AG006_Contig01	519352.5	not_secreted_protein	AG006_g125.t1
AG006_Contig01	521743.5	not_secreted_protein	AG006_g126.t1
AG006_Contig01	525663.5	not_secreted_protein	AG006_g127.t1
AG006_Contig01	527522.0	not_secreted_protein	AG006_g128.t1
AG006_Contig01	531864.0	not_secreted_protein	AG006_g129.t1
AG006_Contig01	538553.0	not_secreted_protein	AG006_g130.t1
AG006_Contig01	544417.5	not_secreted_protein	AG006_g131.t1
AG006_Contig01	546847.0	not_secreted_protein	AG006_g132.t1,AG006_g132.t2
AG006_Contig01	549035.5	not_secreted_protein	AG006_g133.t1
AG006_Contig01	555009.5	not_secreted_protein	AG006_g134.t1
AG006_Contig01	557867.0	not_secreted_protein	AG006_g135.t1
AG006_Contig01	559769.0	not_secreted_protein	AG006_g136.t1,AG006_g137.t1
AG006_Contig01	562234.5	not_secreted_protein	AG006_g138.t2,AG006_g138.t1
AG006_Contig01	565813.5	not_secreted_protein	AG006_g139.t2
AG006_Contig01	568102.0	not_secreted_protein	AG006_g140.t1
AG006_Contig01	571119.0	not_secreted_protein	AG006_g141.t1,AG006_g142.t1
AG006_Contig01	573501.0	not_secreted_protein	AG006_g143.t1
AG006_Contig01	575857.5	not_secreted_protein	AG006_g144.t1
AG006_Contig01	578463.0	not_secreted_protein	AG006_g145.t1
AG006_Contig01	581027.5	not_secreted_protein	AG006_g146.t1
AG006_Contig01	581772.5	not_secreted_protein	AG006_g147.t1
AG006_Contig01	585760.0	not_secreted_protein	AG006_g148.t1
AG006_Contig01	586556.5	not_secreted_protein	AG006_g149.t1
AG006_Contig01	587774.5	not_secreted_protein	AG006_g148.t2
AG006_Contig01	592263.0	secreted_protein	SEC001454
AG006_Contig01	599097.0	not_secreted_protein	AG006_g150.t1
AG006_Contig01	601812.0	not_secreted_protein	AG006_g151.t1
AG006_Contig01	604016.0	not_secreted_protein	AG006_g152.t1,AG006_g152.t2
AG006_Contig01	606570.5	not_secreted_protein	AG006_g153.t1
AG006_Contig01	607561.5	not_secreted_protein	AG006_g154.t1,AG006_g155.t1
AG006_Contig01	609580.0	not_secreted_protein	AG006_g156.t1
AG006_Contig01	613421.0	not_secreted_protein	AG006_g157.t1
AG006_Contig01	615939.0	not_secreted_protein	AG006_g158.t1
AG006_Contig01	619405.0	secreted_protein	AG006_g159.t1
AG006_Contig01	622493.0	not_secreted_protein	AG006_g160.t1
AG006_Contig01	627339.5	not_secreted_protein	AG006_g161.t1
AG006_Contig01	630497.0	not_secreted_protein	AG006_g162.t1
AG006_Contig01	632648.0	not_secreted_protein	AG006_g163.t1
AG006_Contig01	634441.0	not_secreted_protein	AG006_g164.t1
AG006_Contig01	635529.0	not_secreted_protein	AG006_g165.t1
AG006_Contig01	637055.5	not_secreted_protein	AG006_g166.t1
AG006_Contig01	638891.5	not_secreted_protein	AG006_g167.t1
AG006_Contig01	640942.0	not_secreted_protein	AG006_g168.t1
AG006_Contig01	642554.5	secreted_protein	AG006_g169.t1
AG006_Contig01	644964.5	secreted_protein	AG006_g170.t1
AG006_Contig01	647609.0	not_secreted_protein	AG006_g171.t1
AG006_Contig01	649294.5	not_secreted_protein	AG006_g172.t1
AG006_Contig01	650813.5	not_secreted_protein	AG006_g173.t1
AG006_Contig01	656891.5	not_secreted_protein	AG006_g174.t1
AG006_Contig01	659452.5	not_secreted_protein	AG006_g175.t1
AG006_Contig01	663509.5	secreted_protein	AG006_g176.t1
AG006_Contig01	664698.5	not_secreted_protein	AG006_g177.t2,AG006_g178.t1
AG006_Contig01	682579.0	not_secreted_protein	AG006_g179.t1,AG006_g179.t2
AG006_Contig01	687936.0	not_secreted_protein	AG006_g180.t1
AG006_Contig01	692035.0	not_secreted_protein	AG006_g181.t1
AG006_Contig01	694412.0	not_secreted_protein	AG006_g182.t1
AG006_Contig01	701124.5	not_secreted_protein	AG006_g183.t1
AG006_Contig01	703877.0	not_secreted_protein	AG006_g184.t1
AG006_Contig01	707971.0	not_secreted_protein	AG006_g185.t1
AG006_Contig01	709987.5	not_secreted_protein	AG006_g186.t1
AG006_Contig01	711691.5	not_secreted_protein	AG006_g187.t1
AG006_Contig01	712883.5	not_secreted_protein	AG006_g188.t1
AG006_Contig01	713985.0	secreted_protein	SEC002313
AG006_Contig01	715527.0	not_secreted_protein	AG006_g189.t1
AG006_Contig01	717706.0	not_secreted_protein	AG006_g190.t1
AG006_Contig01	719852.5	not_secreted_protein	AG006_g191.t1
AG006_Contig01	722324.0	secreted_protein	SEC002098,AG006_g192.t1
AG006_Contig01	724609.5	secreted_protein	AG006_g193.t1
AG006_Contig01	726524.0	not_secreted_protein	AG006_g194.t1
AG006_Contig01	727225.5	not_secreted_protein	AG006_g195.t1
AG006_Contig01	728945.0	not_secreted_protein	AG006_g196.t1
AG006_Contig01	729662.0	secreted_protein	AG006_g197.t1
AG006_Contig01	731320.5	secreted_protein	AG006_g198.t1
AG006_Contig01	734135.5	not_secreted_protein	AG006_g199.t1,AG006_g200.t1
AG006_Contig01	736407.0	not_secreted_protein	AG006_g201.t1,AG006_g201.t2
AG006_Contig01	741331.5	not_secreted_protein	AG006_g202.t1
AG006_Contig01	743401.5	not_secreted_protein	AG006_g203.t1
AG006_Contig01	750651.0	not_secreted_protein	AG006_g204.t1
AG006_Contig01	755948.5	secreted_protein	AG006_g205.t1
AG006_Contig01	759169.5	not_secreted_protein	AG006_g206.t1
AG006_Contig01	759356.5	not_secreted_protein	AG006_g207.t1
AG006_Contig01	764306.5	not_secreted_protein	AG006_g208.t1
AG006_Contig01	767304.5	not_secreted_protein	AG006_g209.t1
AG006_Contig01	767051.5	not_secreted_protein	AG006_g210.t1
AG006_Contig01	768697.0	not_secreted_protein	AG006_g211.t1
AG006_Contig01	771337.5	not_secreted_protein	AG006_g212.t1,AG006_g212.t2
AG006_Contig01	774365.5	not_secreted_protein	AG006_g213.t1
AG006_Contig01	778597.0	not_secreted_protein	AG006_g214.t1
AG006_Contig01	782783.0	not_secreted_protein	AG006_g215.t1
AG006_Contig01	785619.0	secreted_protein	AG006_g216.t1
AG006_Contig01	787652.5	not_secreted_protein	AG006_g217.t1
AG006_Contig01	789123.0	not_secreted_protein	AG006_g218.t1
AG006_Contig01	790792.5	not_secreted_protein	AG006_g219.t1,AG006_g219.t2
AG006_Contig01	794227.5	not_secreted_protein	AG006_g220.t1
AG006_Contig01	797222.5	not_secreted_protein	AG006_g221.t1
AG006_Contig01	800417.0	not_secreted_protein	AG006_g222.t1
AG006_Contig01	803524.0	not_secreted_protein	AG006_g223.t1
AG006_Contig01	806028.0	secreted_protein	AG006_g224.t1
AG006_Contig01	812209.0	secreted_protein	SEC001633
AG006_Contig01	815178.5	not_secreted_protein	AG006_g225.t1
AG006_Contig01	818057.0	secreted_protein	AG006_g226.t1
AG006_Contig01	819157.5	not_secreted_protein	AG006_g227.t1
AG006_Contig01	820652.0	not_secreted_protein	AG006_g228.t1
AG006_Contig01	821574.5	secreted_protein	AG006_g229.t1
AG006_Contig01	833922.0	secreted_protein	AG006_g230.t1
AG006_Contig01	837782.0	secreted_protein	AG006_g231.t1
AG006_Contig01	840374.0	secreted_protein	AG006_g232.t1
AG006_Contig01	843121.0	secreted_protein	AG006_g233.t1
AG006_Contig01	847041.5	secreted_protein	AG006_g234.t1
AG006_Contig01	850620.5	not_secreted_protein	AG006_g235.t1
AG006_Contig01	855610.5	secreted_protein	SEC000057
AG006_Contig01	858010.0	secreted_protein	AG006_g236.t1
AG006_Contig01	861070.5	not_secreted_protein	AG006_g237.t1,AG006_g238.t1
AG006_Contig01	863791.5	secreted_protein	AG006_g239.t1
AG006_Contig01	867641.0	secreted_protein	AG006_g240.t1
AG006_Contig01	879744.0	not_secreted_protein	AG006_g241.t1
AG006_Contig01	878824.0	not_secreted_protein	AG006_g242.t1
AG006_Contig01	881970.0	not_secreted_protein	AG006_g243.t1
AG006_Contig01	885513.5	not_secreted_protein	AG006_g244.t1
AG006_Contig01	887901.0	not_secreted_protein	AG006_g245.t1
AG006_Contig01	890094.0	secreted_protein	AG006_g246.t1
AG006_Contig01	892237.0	secreted_protein	AG006_g247.t1
AG006_Contig01	894593.0	secreted_protein	AG006_g248.t1
AG006_Contig01	902647.5	not_secreted_protein	AG006_g249.t1
AG006_Contig01	905553.0	secreted_protein	SEC002328
AG006_Contig01	907491.5	not_secreted_protein	AG006_g250.t1
AG006_Contig01	911421.0	not_secreted_protein	AG006_g251.t1
AG006_Contig01	912962.0	not_secreted_protein	AG006_g252.t1
AG006_Contig01	915081.5	not_secreted_protein	AG006_g253.t1
AG006_Contig01	919073.5	not_secreted_protein	AG006_g254.t1
AG006_Contig01	919690.5	not_secreted_protein	AG006_g255.t1
AG006_Contig01	928148.0	secreted_protein	SEC001183
AG006_Contig01	933079.5	secreted_protein	AG006_g256.t1
AG006_Contig01	939037.5	not_secreted_protein	AG006_g257.t1
AG006_Contig01	943489.0	not_secreted_protein	AG006_g258.t1
AG006_Contig01	955114.5	not_secreted_protein	AG006_g259.t1
AG006_Contig01	972484.5	not_secreted_protein	AG006_g260.t1
AG006_Contig01	973950.0	not_secreted_protein	AG006_g261.t1
AG006_Contig01	974829.0	not_secreted_protein	AG006_g262.t1
AG006_Contig01	981455.5	not_secreted_protein	AG006_g263.t1
AG006_Contig01	984139.0	not_secreted_protein	AG006_g264.t1
AG006_Contig01	986471.5	not_secreted_protein	AG006_g265.t1
AG006_Contig01	988248.0	not_secreted_protein	AG006_g266.t1
AG006_Contig01	990163.0	not_secreted_protein	AG006_g267.t1
AG006_Contig01	990594.0	not_secreted_protein	AG006_g268.t2
AG006_Contig01	992737.5	not_secreted_protein	AG006_g269.t1
AG006_Contig01	996026.5	not_secreted_protein	AG006_g270.t1
AG006_Contig01	998613.5	secreted_protein	AG006_g271.t1
AG006_Contig01	1002341.0	not_secreted_protein	AG006_g272.t1
AG006_Contig01	1004528.0	not_secreted_protein	AG006_g273.t1
AG006_Contig01	1009226.5	not_secreted_protein	AG006_g274.t1
AG006_Contig01	1015994.5	secreted_protein	SEC000030
AG006_Contig01	1020125.5	not_secreted_protein	AG006_g275.t1
AG006_Contig01	1023325.0	not_secreted_protein	AG006_g276.t1
AG006_Contig01	1025014.0	secreted_protein	AG006_g277.t1
AG006_Contig01	1028855.0	secreted_protein	AG006_g278.t1
AG006_Contig01	1031633.5	secreted_protein	AG006_g279.t1
AG006_Contig01	1032499.0	secreted_protein	AG006_g280.t1
AG006_Contig01	1034952.5	not_secreted_protein	AG006_g281.t1
AG006_Contig01	1038712.5	not_secreted_protein	AG006_g282.t1
AG006_Contig01	1040681.5	not_secreted_protein	AG006_g283.t1
AG006_Contig01	1046370.0	not_secreted_protein	AG006_g284.t1
AG006_Contig01	1057409.5	not_secreted_protein	AG006_g285.t1
AG006_Contig01	1059910.5	not_secreted_protein	AG006_g286.t1
AG006_Contig01	1062973.5	not_secreted_protein	AG006_g287.t1
AG006_Contig01	1065627.5	not_secreted_protein	AG006_g288.t1
AG006_Contig01	1069368.0	not_secreted_protein	AG006_g289.t1
AG006_Contig01	1072021.5	not_secreted_protein	AG006_g290.t1
AG006_Contig01	1072923.5	not_secreted_protein	AG006_g291.t1
AG006_Contig01	1081069.5	not_secreted_protein	AG006_g292.t1
AG006_Contig01	1085836.0	secreted_protein	SEC001794
AG006_Contig01	1090356.5	not_secreted_protein	AG006_g293.t1
AG006_Contig01	1106551.5	not_secreted_protein	AG006_g294.t1
AG006_Contig01	1108908.0	not_secreted_protein	AG006_g295.t1
AG006_Contig01	1111144.0	not_secreted_protein	AG006_g296.t1,AG006_g297.t1
AG006_Contig01	1177452.5	not_secreted_protein	AG006_g298.t1
AG006_Contig01	1179855.5	not_secreted_protein	AG006_g299.t1
AG006_Contig01	1182265.5	not_secreted_protein	AG006_g300.t1
AG006_Contig01	1184119.5	secreted_protein	AG006_g301.t1
AG006_Contig01	1185707.5	not_secreted_protein	AG006_g302.t1
AG006_Contig01	1191676.5	secreted_protein	AG006_g303.t1
AG006_Contig01	1193329.5	not_secreted_protein	AG006_g304.t1
AG006_Contig01	1195876.0	secreted_protein	AG006_g305.t1
AG006_Contig01	1197814.5	secreted_protein	AG006_g306.t1
AG006_Contig01	1198866.0	not_secreted_protein	AG006_g307.t1
AG006_Contig01	1202021.0	secreted_protein	AG006_g308.t1
AG006_Contig01	1204506.0	not_secreted_protein	AG006_g309.t1
AG006_Contig01	1208786.5	not_secreted_protein	AG006_g310.t1
AG006_Contig01	1210441.0	not_secreted_protein	AG006_g311.t1
AG006_Contig01	1213328.5	not_secreted_protein	AG006_g312.t1
AG006_Contig01	1216453.5	not_secreted_protein	AG006_g313.t1
AG006_Contig01	1218481.5	not_secreted_protein	AG006_g314.t1
AG006_Contig01	1220186.0	not_secreted_protein	AG006_g315.t1
AG006_Contig01	1222006.5	not_secreted_protein	AG006_g316.t1
AG006_Contig01	1226263.5	not_secreted_protein	AG006_g317.t1
AG006_Contig01	1231862.5	not_secreted_protein	AG006_g318.t1
AG006_Contig01	1236828.5	not_secreted_protein	AG006_g320.t1
AG006_Contig01	1243884.0	not_secreted_protein	AG006_g321.t1,AG006_g321.t2
AG006_Contig01	1250418.0	not_secreted_protein	AG006_g322.t1
AG006_Contig01	1255951.5	secreted_protein	AG006_g323.t1
AG006_Contig01	1257651.0	not_secreted_protein	AG006_g324.t1
AG006_Contig01	1259427.0	secreted_protein	SEC002239
AG006_Contig01	1261856.0	not_secreted_protein	AG006_g325.t1
AG006_Contig01	1263627.5	not_secreted_protein	AG006_g326.t1
AG006_Contig01	1265407.0	not_secreted_protein	AG006_g327.t1
AG006_Contig01	1269832.0	not_secreted_protein	AG006_g328.t1
AG006_Contig01	1271400.5	not_secreted_protein	AG006_g329.t1
AG006_Contig01	1272502.0	not_secreted_protein	AG006_g330.t1
AG006_Contig01	1277389.0	secreted_protein	AG006_g331.t1
AG006_Contig01	1278726.5	secreted_protein	SEC000159
AG006_Contig01	1283398.5	not_secreted_protein	AG006_g332.t1
AG006_Contig01	1284405.5	not_secreted_protein	AG006_g332.t2
AG006_Contig01	1286999.0	secreted_protein	AG006_g333.t1
AG006_Contig01	1288459.5	secreted_protein	AG006_g334.t1
AG006_Contig01	1294674.5	not_secreted_protein	AG006_g335.t1
AG006_Contig01	1296457.5	not_secreted_protein	AG006_g336.t1
AG006_Contig01	1297927.0	not_secreted_protein	AG006_g337.t1
AG006_Contig01	1300892.0	not_secreted_protein	AG006_g338.t1
AG006_Contig01	1305219.5	not_secreted_protein	AG006_g339.t1
AG006_Contig01	1307319.5	not_secreted_protein	AG006_g340.t1
AG006_Contig01	1308781.5	secreted_protein	AG006_g341.t1
AG006_Contig01	1312108.5	not_secreted_protein	AG006_g342.t1
AG006_Contig01	1318499.5	not_secreted_protein	AG006_g343.t1
AG006_Contig01	1322157.0	not_secreted_protein	AG006_g344.t1,AG006_g344.t2
AG006_Contig01	1329068.5	not_secreted_protein	AG006_g345.t1
AG006_Contig01	1331143.5	not_secreted_protein	AG006_g346.t1
AG006_Contig01	1341594.5	not_secreted_protein	AG006_g347.t1
AG006_Contig01	1347682.0	not_secreted_protein	AG006_g348.t1
AG006_Contig01	1348533.0	not_secreted_protein	AG006_g349.t1
AG006_Contig01	1361996.5	secreted_protein	AG006_g350.t1
AG006_Contig01	1363638.5	not_secreted_protein	AG006_g351.t1
AG006_Contig01	1366963.0	secreted_protein	SEC000717,AG006_g352.t1
AG006_Contig01	1369164.5	not_secreted_protein	AG006_g353.t1
AG006_Contig01	1372330.5	not_secreted_protein	AG006_g354.t1
AG006_Contig01	1379961.0	not_secreted_protein	AG006_g355.t1
AG006_Contig01	1382418.0	not_secreted_protein	AG006_g356.t1
AG006_Contig01	1384614.5	not_secreted_protein	AG006_g357.t1
AG006_Contig01	1390277.5	not_secreted_protein	AG006_g359.t1
AG006_Contig01	1391724.5	not_secreted_protein	AG006_g360.t1
AG006_Contig01	1393372.0	not_secreted_protein	AG006_g361.t1
AG006_Contig01	1395150.0	not_secreted_protein	AG006_g362.t1
AG006_Contig01	1396621.5	not_secreted_protein	AG006_g363.t1
AG006_Contig01	1399187.0	not_secreted_protein	AG006_g364.t1
AG006_Contig01	1400021.0	secreted_protein	AG006_g365.t1
AG006_Contig01	1406140.5	not_secreted_protein	AG006_g366.t1
AG006_Contig01	1408659.0	not_secreted_protein	AG006_g367.t1
AG006_Contig01	1408743.0	not_secreted_protein	AG006_g368.t1
AG006_Contig01	1410210.0	not_secreted_protein	AG006_g369.t1
AG006_Contig01	1411618.5	not_secreted_protein	AG006_g370.t1
AG006_Contig01	1413483.5	secreted_protein	AG006_g371.t1
AG006_Contig01	1416564.0	not_secreted_protein	AG006_g372.t1
AG006_Contig01	1417839.0	not_secreted_protein	AG006_g373.t1,AG006_g374.t1
AG006_Contig01	1419524.5	secreted_protein	AG006_g375.t1
AG006_Contig01	1421518.0	secreted_protein	AG006_g376.t1
AG006_Contig01	1423849.5	not_secreted_protein	AG006_g377.t1
AG006_Contig01	1426483.0	not_secreted_protein	AG006_g378.t1
AG006_Contig01	1428661.5	secreted_protein	AG006_g379.t1
AG006_Contig01	1430337.5	not_secreted_protein	AG006_g380.t1
AG006_Contig01	1432991.5	not_secreted_protein	AG006_g381.t1
AG006_Contig01	1440206.5	not_secreted_protein	AG006_g382.t1
AG006_Contig01	1444224.0	not_secreted_protein	AG006_g383.t1
AG006_Contig01	1446062.0	secreted_protein	AG006_g384.t1,SEC000716
AG006_Contig01	1490764.5	not_secreted_protein	AG006_g385.t1
AG006_Contig01	1492590.0	secreted_protein	SEC002394
AG006_Contig01	1533862.0	secreted_protein	SEC002255,AG006_g386.t1
AG006_Contig01	1548448.0	not_secreted_protein	AG006_g387.t1
AG006_Contig01	1551578.5	not_secreted_protein	AG006_g388.t1
AG006_Contig01	1553538.5	not_secreted_protein	AG006_g389.t1
AG006_Contig01	1557358.5	not_secreted_protein	AG006_g390.t1
AG006_Contig01	1570923.5	secreted_protein	AG006_g391.t1
AG006_Contig01	1572746.5	secreted_protein	AG006_g392.t1
AG006_Contig01	1583342.5	secreted_protein	AG006_g393.t1,AG006_g394.t1
AG006_Contig01	1584894.5	not_secreted_protein	AG006_g395.t1
AG006_Contig01	1606192.0	not_secreted_protein	AG006_g396.t1
AG006_Contig01	1608699.0	not_secreted_protein	AG006_g397.t1
AG006_Contig01	1610980.5	not_secreted_protein	AG006_g398.t1
AG006_Contig01	1616012.0	not_secreted_protein	AG006_g399.t1
AG006_Contig01	1623348.0	secreted_protein	AG006_g400.t1
AG006_Contig01	1625993.0	secreted_protein	AG006_g401.t1
AG006_Contig01	1630888.0	not_secreted_protein	AG006_g402.t1
AG006_Contig01	1633138.5	not_secreted_protein	AG006_g403.t1
AG006_Contig01	1639849.5	not_secreted_protein	AG006_g405.t1
AG006_Contig01	1640692.5	secreted_protein	AG006_g406.t1
AG006_Contig01	1647613.5	not_secreted_protein	AG006_g407.t1
AG006_Contig01	1648913.5	secreted_protein	AG006_g408.t1
AG006_Contig01	1650770.5	not_secreted_protein	AG006_g409.t1
AG006_Contig01	1652080.0	not_secreted_protein	AG006_g409.t2
AG006_Contig01	1653818.5	not_secreted_protein	AG006_g410.t1
AG006_Contig01	1655681.0	secreted_protein	AG006_g411.t1,SEC001881
AG006_Contig01	1657617.0	secreted_protein	AG006_g412.t1
AG006_Contig01	1659565.0	secreted_protein	SEC002234
AG006_Contig01	1660408.0	not_secreted_protein	AG006_g413.t1
AG006_Contig01	1676133.0	secreted_protein	AG006_g414.t1
AG006_Contig01	1683063.5	not_secreted_protein	AG006_g415.t1
